STATE,LOGRECNO,GEOID,GEOGRAPHY NAME
RI,0000770,15000US440030213001,"Block Group 1, Census Tract 213, Kent County, Rhode Island"
RI,0000771,15000US440030213002,"Block Group 2, Census Tract 213, Kent County, Rhode Island"
RI,0000772,15000US440030213003,"Block Group 3, Census Tract 213, Kent County, Rhode Island"
RI,0000773,15000US440030213004,"Block Group 4, Census Tract 213, Kent County, Rhode Island"
RI,0000774,15000US440030214011,"Block Group 1, Census Tract 214.01, Kent County, Rhode Island"
RI,0000775,15000US440030214012,"Block Group 2, Census Tract 214.01, Kent County, Rhode Island"
RI,0000776,15000US440030214013,"Block Group 3, Census Tract 214.01, Kent County, Rhode Island"
RI,0000777,15000US440030214021,"Block Group 1, Census Tract 214.02, Kent County, Rhode Island"
RI,0000778,15000US440030214022,"Block Group 2, Census Tract 214.02, Kent County, Rhode Island"
RI,0000779,15000US440030214023,"Block Group 3, Census Tract 214.02, Kent County, Rhode Island"
RI,0000780,15000US440030215011,"Block Group 1, Census Tract 215.01, Kent County, Rhode Island"
RI,0000781,15000US440030215012,"Block Group 2, Census Tract 215.01, Kent County, Rhode Island"
RI,0000782,15000US440030215013,"Block Group 3, Census Tract 215.01, Kent County, Rhode Island"
RI,0000783,15000US440030215014,"Block Group 4, Census Tract 215.01, Kent County, Rhode Island"
RI,0000784,15000US440030215021,"Block Group 1, Census Tract 215.02, Kent County, Rhode Island"
RI,0000785,15000US440030215022,"Block Group 2, Census Tract 215.02, Kent County, Rhode Island"
RI,0000786,15000US440030215023,"Block Group 3, Census Tract 215.02, Kent County, Rhode Island"
RI,0000787,15000US440030215024,"Block Group 4, Census Tract 215.02, Kent County, Rhode Island"
RI,0000788,15000US440030216001,"Block Group 1, Census Tract 216, Kent County, Rhode Island"
RI,0000789,15000US440030216002,"Block Group 2, Census Tract 216, Kent County, Rhode Island"
RI,0000790,15000US440030217001,"Block Group 1, Census Tract 217, Kent County, Rhode Island"
RI,0000791,15000US440030217002,"Block Group 2, Census Tract 217, Kent County, Rhode Island"
RI,0000792,15000US440030217003,"Block Group 3, Census Tract 217, Kent County, Rhode Island"
RI,0000793,15000US440030217004,"Block Group 4, Census Tract 217, Kent County, Rhode Island"
RI,0000794,15000US440030217005,"Block Group 5, Census Tract 217, Kent County, Rhode Island"
RI,0000795,15000US440030218001,"Block Group 1, Census Tract 218, Kent County, Rhode Island"
RI,0000796,15000US440030218002,"Block Group 2, Census Tract 218, Kent County, Rhode Island"
RI,0000797,15000US440030219011,"Block Group 1, Census Tract 219.01, Kent County, Rhode Island"
RI,0000798,15000US440030219012,"Block Group 2, Census Tract 219.01, Kent County, Rhode Island"
RI,0000799,15000US440030219013,"Block Group 3, Census Tract 219.01, Kent County, Rhode Island"
RI,0000800,15000US440030219014,"Block Group 4, Census Tract 219.01, Kent County, Rhode Island"
RI,0000801,15000US440030219021,"Block Group 1, Census Tract 219.02, Kent County, Rhode Island"
RI,0000802,15000US440030219022,"Block Group 2, Census Tract 219.02, Kent County, Rhode Island"
RI,0000803,15000US440030219023,"Block Group 3, Census Tract 219.02, Kent County, Rhode Island"
RI,0000804,15000US440030219031,"Block Group 1, Census Tract 219.03, Kent County, Rhode Island"
RI,0000805,15000US440030219032,"Block Group 2, Census Tract 219.03, Kent County, Rhode Island"
RI,0000806,15000US440030219033,"Block Group 3, Census Tract 219.03, Kent County, Rhode Island"
RI,0000807,15000US440030220001,"Block Group 1, Census Tract 220, Kent County, Rhode Island"
RI,0000808,15000US440030220002,"Block Group 2, Census Tract 220, Kent County, Rhode Island"
RI,0000809,15000US440030220003,"Block Group 3, Census Tract 220, Kent County, Rhode Island"
RI,0000810,15000US440030221001,"Block Group 1, Census Tract 221, Kent County, Rhode Island"
RI,0000811,15000US440030221002,"Block Group 2, Census Tract 221, Kent County, Rhode Island"
RI,0000812,15000US440030221003,"Block Group 3, Census Tract 221, Kent County, Rhode Island"
RI,0000813,15000US440030221004,"Block Group 4, Census Tract 221, Kent County, Rhode Island"
RI,0000814,15000US440030222011,"Block Group 1, Census Tract 222.01, Kent County, Rhode Island"
RI,0000815,15000US440030222012,"Block Group 2, Census Tract 222.01, Kent County, Rhode Island"
RI,0000816,15000US440030222013,"Block Group 3, Census Tract 222.01, Kent County, Rhode Island"
RI,0000817,15000US440030222014,"Block Group 4, Census Tract 222.01, Kent County, Rhode Island"
RI,0000818,15000US440030222015,"Block Group 5, Census Tract 222.01, Kent County, Rhode Island"
RI,0000819,15000US440030222021,"Block Group 1, Census Tract 222.02, Kent County, Rhode Island"
RI,0000820,15000US440030222022,"Block Group 2, Census Tract 222.02, Kent County, Rhode Island"
RI,0000821,15000US440030222023,"Block Group 3, Census Tract 222.02, Kent County, Rhode Island"
RI,0000822,15000US440030223001,"Block Group 1, Census Tract 223, Kent County, Rhode Island"
RI,0000823,15000US440030223002,"Block Group 2, Census Tract 223, Kent County, Rhode Island"
RI,0000824,15000US440030223003,"Block Group 3, Census Tract 223, Kent County, Rhode Island"
RI,0000825,15000US440030223004,"Block Group 4, Census Tract 223, Kent County, Rhode Island"
RI,0000826,15000US440030224001,"Block Group 1, Census Tract 224, Kent County, Rhode Island"
RI,0000827,15000US440030224002,"Block Group 2, Census Tract 224, Kent County, Rhode Island"
RI,0000828,15000US440039800001,"Block Group 1, Census Tract 9800, Kent County, Rhode Island"
RI,0000829,15000US440050401011,"Block Group 1, Census Tract 401.01, Newport County, Rhode Island"
RI,0000830,15000US440050401012,"Block Group 2, Census Tract 401.01, Newport County, Rhode Island"
RI,0000831,15000US440050401013,"Block Group 3, Census Tract 401.01, Newport County, Rhode Island"
RI,0000832,15000US440050401021,"Block Group 1, Census Tract 401.02, Newport County, Rhode Island"
RI,0000833,15000US440050401022,"Block Group 2, Census Tract 401.02, Newport County, Rhode Island"
RI,0000834,15000US440050401023,"Block Group 3, Census Tract 401.02, Newport County, Rhode Island"
RI,0000835,15000US440050401031,"Block Group 1, Census Tract 401.03, Newport County, Rhode Island"
RI,0000836,15000US440050401032,"Block Group 2, Census Tract 401.03, Newport County, Rhode Island"
RI,0000837,15000US440050401033,"Block Group 3, Census Tract 401.03, Newport County, Rhode Island"
RI,0000838,15000US440050401034,"Block Group 4, Census Tract 401.03, Newport County, Rhode Island"
RI,0000839,15000US440050401035,"Block Group 5, Census Tract 401.03, Newport County, Rhode Island"
RI,0000840,15000US440050401036,"Block Group 6, Census Tract 401.03, Newport County, Rhode Island"
RI,0000841,15000US440050402001,"Block Group 1, Census Tract 402, Newport County, Rhode Island"
RI,0000842,15000US440050402002,"Block Group 2, Census Tract 402, Newport County, Rhode Island"
RI,0000843,15000US440050403021,"Block Group 1, Census Tract 403.02, Newport County, Rhode Island"
RI,0000844,15000US440050403022,"Block Group 2, Census Tract 403.02, Newport County, Rhode Island"
RI,0000845,15000US440050403031,"Block Group 1, Census Tract 403.03, Newport County, Rhode Island"
RI,0000846,15000US440050403032,"Block Group 2, Census Tract 403.03, Newport County, Rhode Island"
RI,0000847,15000US440050403041,"Block Group 1, Census Tract 403.04, Newport County, Rhode Island"
RI,0000848,15000US440050403042,"Block Group 2, Census Tract 403.04, Newport County, Rhode Island"
RI,0000849,15000US440050404001,"Block Group 1, Census Tract 404, Newport County, Rhode Island"
RI,0000850,15000US440050404002,"Block Group 2, Census Tract 404, Newport County, Rhode Island"
RI,0000851,15000US440050404003,"Block Group 3, Census Tract 404, Newport County, Rhode Island"
RI,0000852,15000US440050405001,"Block Group 1, Census Tract 405, Newport County, Rhode Island"
RI,0000853,15000US440050405002,"Block Group 2, Census Tract 405, Newport County, Rhode Island"
RI,0000854,15000US440050405003,"Block Group 3, Census Tract 405, Newport County, Rhode Island"
RI,0000855,15000US440050406001,"Block Group 1, Census Tract 406, Newport County, Rhode Island"
RI,0000856,15000US440050406002,"Block Group 2, Census Tract 406, Newport County, Rhode Island"
RI,0000857,15000US440050406003,"Block Group 3, Census Tract 406, Newport County, Rhode Island"
RI,0000858,15000US440050406004,"Block Group 4, Census Tract 406, Newport County, Rhode Island"
RI,0000859,15000US440050407001,"Block Group 1, Census Tract 407, Newport County, Rhode Island"
RI,0000860,15000US440050407002,"Block Group 2, Census Tract 407, Newport County, Rhode Island"
RI,0000861,15000US440050407003,"Block Group 3, Census Tract 407, Newport County, Rhode Island"
RI,0000862,15000US440050408001,"Block Group 1, Census Tract 408, Newport County, Rhode Island"
RI,0000863,15000US440050408002,"Block Group 2, Census Tract 408, Newport County, Rhode Island"
RI,0000864,15000US440050408003,"Block Group 3, Census Tract 408, Newport County, Rhode Island"
RI,0000865,15000US440050409001,"Block Group 1, Census Tract 409, Newport County, Rhode Island"
RI,0000866,15000US440050409002,"Block Group 2, Census Tract 409, Newport County, Rhode Island"
RI,0000867,15000US440050409003,"Block Group 3, Census Tract 409, Newport County, Rhode Island"
RI,0000868,15000US440050409004,"Block Group 4, Census Tract 409, Newport County, Rhode Island"
RI,0000869,15000US440050410001,"Block Group 1, Census Tract 410, Newport County, Rhode Island"
RI,0000870,15000US440050410002,"Block Group 2, Census Tract 410, Newport County, Rhode Island"
RI,0000871,15000US440050411001,"Block Group 1, Census Tract 411, Newport County, Rhode Island"
RI,0000872,15000US440050411002,"Block Group 2, Census Tract 411, Newport County, Rhode Island"
RI,0000873,15000US440050411003,"Block Group 3, Census Tract 411, Newport County, Rhode Island"
RI,0000874,15000US440050412001,"Block Group 1, Census Tract 412, Newport County, Rhode Island"
RI,0000875,15000US440050413001,"Block Group 1, Census Tract 413, Newport County, Rhode Island"
RI,0000876,15000US440050413002,"Block Group 2, Census Tract 413, Newport County, Rhode Island"
RI,0000877,15000US440050413003,"Block Group 3, Census Tract 413, Newport County, Rhode Island"
RI,0000878,15000US440050413004,"Block Group 4, Census Tract 413, Newport County, Rhode Island"
RI,0000879,15000US440050413005,"Block Group 5, Census Tract 413, Newport County, Rhode Island"
RI,0000880,15000US440050414001,"Block Group 1, Census Tract 414, Newport County, Rhode Island"
RI,0000881,15000US440050414002,"Block Group 2, Census Tract 414, Newport County, Rhode Island"
RI,0000882,15000US440050416011,"Block Group 1, Census Tract 416.01, Newport County, Rhode Island"
RI,0000883,15000US440050416012,"Block Group 2, Census Tract 416.01, Newport County, Rhode Island"
RI,0000884,15000US440050416021,"Block Group 1, Census Tract 416.02, Newport County, Rhode Island"
RI,0000885,15000US440050416022,"Block Group 2, Census Tract 416.02, Newport County, Rhode Island"
RI,0000886,15000US440050417011,"Block Group 1, Census Tract 417.01, Newport County, Rhode Island"
RI,0000887,15000US440050417021,"Block Group 1, Census Tract 417.02, Newport County, Rhode Island"
RI,0000888,15000US440050417022,"Block Group 2, Census Tract 417.02, Newport County, Rhode Island"
RI,0000889,15000US440050417023,"Block Group 3, Census Tract 417.02, Newport County, Rhode Island"
RI,0000890,15000US440059900000,"Block Group 0, Census Tract 9900, Newport County, Rhode Island"
RI,0000891,15000US440070001011,"Block Group 1, Census Tract 1.01, Providence County, Rhode Island"
RI,0000892,15000US440070001012,"Block Group 2, Census Tract 1.01, Providence County, Rhode Island"
RI,0000893,15000US440070001013,"Block Group 3, Census Tract 1.01, Providence County, Rhode Island"
RI,0000894,15000US440070001014,"Block Group 4, Census Tract 1.01, Providence County, Rhode Island"
RI,0000895,15000US440070001021,"Block Group 1, Census Tract 1.02, Providence County, Rhode Island"
RI,0000896,15000US440070001022,"Block Group 2, Census Tract 1.02, Providence County, Rhode Island"
RI,0000897,15000US440070001023,"Block Group 3, Census Tract 1.02, Providence County, Rhode Island"
RI,0000898,15000US440070001024,"Block Group 4, Census Tract 1.02, Providence County, Rhode Island"
RI,0000899,15000US440070002001,"Block Group 1, Census Tract 2, Providence County, Rhode Island"
RI,0000900,15000US440070002002,"Block Group 2, Census Tract 2, Providence County, Rhode Island"
RI,0000901,15000US440070002003,"Block Group 3, Census Tract 2, Providence County, Rhode Island"
RI,0000902,15000US440070002004,"Block Group 4, Census Tract 2, Providence County, Rhode Island"
RI,0000903,15000US440070002005,"Block Group 5, Census Tract 2, Providence County, Rhode Island"
RI,0000904,15000US440070003001,"Block Group 1, Census Tract 3, Providence County, Rhode Island"
RI,0000905,15000US440070003002,"Block Group 2, Census Tract 3, Providence County, Rhode Island"
RI,0000906,15000US440070003003,"Block Group 3, Census Tract 3, Providence County, Rhode Island"
RI,0000907,15000US440070003004,"Block Group 4, Census Tract 3, Providence County, Rhode Island"
RI,0000908,15000US440070003005,"Block Group 5, Census Tract 3, Providence County, Rhode Island"
RI,0000909,15000US440070003006,"Block Group 6, Census Tract 3, Providence County, Rhode Island"
RI,0000910,15000US440070004001,"Block Group 1, Census Tract 4, Providence County, Rhode Island"
RI,0000911,15000US440070004002,"Block Group 2, Census Tract 4, Providence County, Rhode Island"
RI,0000912,15000US440070004003,"Block Group 3, Census Tract 4, Providence County, Rhode Island"
RI,0000913,15000US440070004004,"Block Group 4, Census Tract 4, Providence County, Rhode Island"
RI,0000914,15000US440070005001,"Block Group 1, Census Tract 5, Providence County, Rhode Island"
RI,0000915,15000US440070005002,"Block Group 2, Census Tract 5, Providence County, Rhode Island"
RI,0000916,15000US440070005003,"Block Group 3, Census Tract 5, Providence County, Rhode Island"
RI,0000917,15000US440070006001,"Block Group 1, Census Tract 6, Providence County, Rhode Island"
RI,0000918,15000US440070006002,"Block Group 2, Census Tract 6, Providence County, Rhode Island"
RI,0000919,15000US440070007001,"Block Group 1, Census Tract 7, Providence County, Rhode Island"
RI,0000920,15000US440070007002,"Block Group 2, Census Tract 7, Providence County, Rhode Island"
RI,0000921,15000US440070007003,"Block Group 3, Census Tract 7, Providence County, Rhode Island"
RI,0000922,15000US440070008001,"Block Group 1, Census Tract 8, Providence County, Rhode Island"
RI,0000923,15000US440070008002,"Block Group 2, Census Tract 8, Providence County, Rhode Island"
RI,0000924,15000US440070008003,"Block Group 3, Census Tract 8, Providence County, Rhode Island"
RI,0000925,15000US440070009001,"Block Group 1, Census Tract 9, Providence County, Rhode Island"
RI,0000926,15000US440070009002,"Block Group 2, Census Tract 9, Providence County, Rhode Island"
RI,0000927,15000US440070010001,"Block Group 1, Census Tract 10, Providence County, Rhode Island"
RI,0000928,15000US440070010002,"Block Group 2, Census Tract 10, Providence County, Rhode Island"
RI,0000929,15000US440070011001,"Block Group 1, Census Tract 11, Providence County, Rhode Island"
